,x,y,z,q0,q1,q2,q3,v_x,v_y,v_z,p,q,r,a_x,a_y,a_z
87,0.05062269169275904,0.0024621487847473326,-0.7883181280936467,-0.7668056055592433,0.09924045648500206,0.10714238413290032,0.6250448020757303,-0.08113759181474585,0.005060624750432291,-1.064491105342422,4.2728493482690935,0.5893916266510729,33.31226876421356,-0.1251355744044146,0.04631477436720735,-9.658889573398646
88,0.050541491985634825,0.0024672321767796766,-0.7893874490418622,-0.7773514251815599,0.09918844911316357,0.10658524821571297,0.611985292465038,-0.08126137670534084,0.005105796861001986,-1.074151197461295,4.273303172490161,0.5902432857573758,33.31336636707256,-0.12246379997075205,0.04414148915178778,-9.661325279401806
89,0.05046016989572119,0.0024723596396468,-0.7904664314747829,-0.7876783292879953,0.09910810346903905,0.10599773733211616,0.5987527979703431,-0.08138229451097102,0.005148751621907682,-1.0838142475891241,4.273741898645415,0.5910325505327645,33.31443458844187,-0.1194146224176315,0.04187937106043757,-9.664798178236735
90,0.05037872843993903,0.0024775289425222656,-0.7915550788229164,-0.7977833780837184,0.09899946805455176,0.1053800378549216,0.5853510353624923,-0.08150008469342279,0.00518949381498837,-1.0934811537438478,4.274174807793815,0.5917772601458489,33.31548477308279,-0.11622263156590451,0.039718845061674,-9.66902624295917
91,0.05029717080487749,0.002482737923278041,-0.7926533953093989,-0.8076636908970442,0.09886259509209486,0.10473232875125849,0.5717837781999057,-0.0816146412502093,0.0052281237918915535,-1.1031526400154084,4.27459909778097,0.5924763256360702,33.31651447844646,-0.11295971978831257,0.03765674701930549,-9.673948291746079
92,0.050215500281879176,0.00248798447306739,-0.793761385900628,-0.8173164447002551,0.09869753370952497,0.10405481070149399,0.5580548561136871,-0.08172582519186375,0.005264600947014965,-1.1128295197480205,4.274994289158973,0.5931051282035505,33.31750144669204,-0.10948433580192371,0.0354089647079715,-9.679810099413833
93,0.05013372032411607,0.0024932663658348776,-0.794879056428617,-0.8267388862867932,0.09850435857468204,0.10334770026410296,0.5441681340295337,-0.0818335009865936,0.005298798945957506,-1.1225126385692903,4.275366964877637,0.5936775394409382,33.31845431928688,-0.10594986919774402,0.03309632500916787,-9.686421892266388
94,0.050051834472099176,0.002498581274343393,-0.7960064135149533,-0.8359283242504396,0.09828314944512857,0.10261121105181484,0.5301275305221173,-0.08193760021259622,0.005330605445594133,-1.1322027694862973,4.275709689775549,0.5941881605322786,33.319365279671494,-0.10233437550810501,0.030621727655790076,-9.693832546151386
95,0.04996984633115872,0.0025039267324178734,-0.7971434645562088,-0.8448821332359702,0.09803398796360581,0.1018455779807814,0.5159370081592793,-0.08203807710550913,0.0053598775534861864,-1.141900666525981,4.276024453806579,0.5946439215706377,33.32023730618075,-0.09870844286364616,0.028023927266146748,-9.70195166420244
96,0.04988775953097094,0.002509300131911082,-0.7982902176769451,-0.8535977516610165,0.09775697454025334,0.1010510276114563,0.5016005802495274,-0.08213491452321554,0.005386455183043159,-1.1516070510666896,4.27630601819933,0.5950425496064283,33.32106461392113,-0.09505737311548718,0.025227456956766647,-9.710806937128341
97,0.049805577665005686,0.0025146987520728087,-0.7994466816525626,-0.8620727060265796,0.09745221488638398,0.10022779130285003,0.4871222692387416,-0.08222826467166239,0.005410361032997364,-1.1613224167442049,4.276583447878751,0.5954225304225286,33.32188313381684,-0.09174225188696444,0.022683822270858217,-9.719904734494463
98,0.04972330408541595,0.0025201199919582884,-0.8006128656338082,-0.8703045733872968,0.09711979805328552,0.09937611215718957,0.4725061721287523,-0.08231836338446574,0.0054316793404842485,-1.1710471530691686,4.276833380254737,0.5957581829408329,33.322663731872815,-0.08855680792214501,0.020048370294060536,-9.729547004057274
